0.940,0.827
0.745,0.611
0.721,0.559
0.747,0.610
0.181,0.785
0.766,0.693
0.272,0.777
0.749,0.625
0.710,0.637
0.472,0.977
0.629,0.630
0.499,1.001
0.170,0.836
0.328,0.775
0.256,0.793
0.203,0.776
0.451,0.988
0.277,0.763
0.762,0.580
0.719,0.603
0.216,0.809
0.280,0.787
0.430,1.041
0.966,0.852
0.218,0.839
0.475,0.973
1.046,0.822
0.277,0.828
0.990,0.857
0.668,0.553
0.756,0.618
0.680,0.626
0.186,0.802
0.494,0.978
0.503,0.969
0.214,0.737
0.662,0.626
0.721,0.644
0.740,0.638
0.409,0.989
0.469,1.002
0.767,0.660
0.305,0.773
0.992,0.790
0.832,0.647
0.240,0.744
0.317,0.762
0.442,1.000
0.840,0.657
0.750,0.574
0.936,0.823
0.796,0.542
1.022,0.874
0.696,0.558
0.760,0.644
0.785,0.576
0.730,0.679
0.766,0.589
0.792,0.567
0.186,0.777
0.196,0.776
1.028,0.889
0.458,1.020
0.741,0.589
0.757,0.607
0.943,0.800
0.199,0.734
0.739,0.747
0.743,0.626
0.736,0.607
0.954,0.778
0.897,0.887
0.660,0.636
0.781,0.578
0.468,0.989
0.801,0.645
0.445,0.985
0.296,0.859
0.766,0.623
0.704,0.685
0.220,0.833
0.426,0.973
0.815,0.722
1.028,0.768
0.899,0.633
0.715,0.671
0.965,0.824
0.766,0.595
0.924,0.822
0.447,1.063
0.186,0.762
0.230,0.773
0.981,0.891
0.481,1.015
0.765,0.649
0.286,0.816
0.291,0.746
0.996,0.810
0.676,0.621
0.201,0.774
0.989,0.846
0.214,0.835
1.024,0.763
0.250,0.738
0.488,0.983
0.939,0.812
0.740,0.551
0.657,0.628
0.745,0.585
0.737,0.660
0.964,0.844
0.769,0.622
0.924,0.852
0.295,0.744
0.928,0.823
0.186,0.783
0.694,0.646
0.222,0.789
0.361,0.706
0.633,0.604
0.403,0.980
0.266,0.821
0.744,0.576
0.437,0.980
0.255,0.819
0.661,0.684
0.756,0.646
0.809,0.617
0.697,0.654
0.998,0.792
0.728,0.608
0.244,0.843
0.442,1.014
0.283,0.761
0.228,0.760
0.973,0.849
0.776,0.672
0.210,0.776
0.722,0.676
0.949,0.806
0.978,0.865
0.320,0.705
0.199,0.753
0.715,0.580
0.721,0.617
0.961,0.882
0.716,0.692
0.284,0.818
0.681,0.574
0.705,0.624
0.799,0.708
0.972,0.811
0.470,0.947
0.973,0.802
0.725,0.579
0.388,0.980
0.276,0.776
0.453,0.986
0.720,0.637
0.284,0.724
0.799,0.537
0.272,0.693
0.726,0.638
0.225,0.780
0.981,0.851
0.207,0.753
1.022,0.877
0.710,0.611
0.275,0.791
0.719,0.662
0.244,0.763
0.250,0.787
0.645,0.728
0.745,0.628
0.744,0.691
0.212,0.788
0.712,0.644
0.813,0.570
0.473,0.933
0.765,0.608
0.800,0.632
0.760,0.621
0.769,0.624
0.685,0.620
0.433,0.921
1.015,0.746
0.498,0.948
0.282,0.718
0.733,0.614
0.512,0.982
1.004,0.771
0.412,0.950
0.395,0.953
0.480,0.985
0.464,1.005
0.223,0.818
0.687,0.662
0.947,0.793
0.639,0.640
0.915,0.827
0.266,0.789
1.014,0.850
0.720,0.631
1.010,0.893
0.471,0.940
0.785,0.576
0.777,0.617
0.471,0.932
0.202,0.800
0.745,0.622
0.948,0.719
0.225,0.813
0.954,0.787
0.405,0.990
0.458,1.013
0.262,0.866
0.721,0.667
0.462,0.980
0.665,0.614
0.677,0.649
0.900,0.783
0.929,0.815
0.516,0.983
0.173,0.859
0.479,1.019
0.755,0.741
0.475,0.984
0.774,0.559
0.431,0.974
0.216,0.749
0.752,0.628
0.742,0.684
0.292,0.724
0.961,0.885
0.231,0.817
0.633,0.585
0.428,0.970
0.458,0.985
0.183,0.784
0.983,0.814
0.782,0.550
0.268,0.747
0.523,0.944
0.776,0.652
0.808,0.591
0.959,0.850
0.509,0.943
0.936,0.876
0.225,0.732
0.719,0.687
0.815,0.588
0.423,0.992
0.811,0.570
0.477,0.996
0.537,1.023
0.433,0.916
0.391,0.942
0.425,0.940
0.773,0.593
0.694,0.637
0.936,0.830
0.787,0.587
0.209,0.785
0.900,0.874
0.485,1.042
0.468,0.936
0.723,0.562
0.799,0.574
0.916,0.800
0.156,0.770
0.227,0.672
0.422,0.962
0.480,0.965
0.961,0.811
0.732,0.675
1.044,0.878
0.752,0.619
0.345,0.811
0.468,0.952
0.363,0.950
0.192,0.694
0.461,0.903
0.935,0.812
0.720,0.720
0.963,0.776
0.463,0.947
0.607,0.642
0.913,0.820
0.811,0.618
0.271,0.786
0.412,0.974
0.553,0.957
0.389,0.948
0.693,0.650
0.398,0.966
0.229,0.834
0.456,0.951
0.988,0.744
0.748,0.710
0.966,0.804
0.196,0.768
0.933,0.769
0.719,0.650
0.782,0.608
0.752,0.641
0.508,0.990
0.696,0.569
0.709,0.597
0.489,0.923
0.886,0.856
0.911,0.843
1.001,0.864
0.706,0.675
0.689,0.617
0.912,0.757
0.724,0.643
0.456,0.933
0.455,1.027
0.813,0.554
0.757,0.664
0.202,0.756
0.960,0.751
0.250,0.782
0.741,0.637
0.497,1.019
0.231,0.768
0.947,0.803
0.762,0.640
0.465,1.019
0.554,0.956
0.508,1.003
0.293,0.758
0.995,0.858
0.836,0.568
0.421,0.979
0.489,0.924
0.452,0.974
0.443,0.962
0.978,0.807
0.866,0.822
0.891,0.830
0.687,0.739
0.488,0.932
0.411,1.007
0.702,0.638
1.026,0.768
0.789,0.603
0.753,0.607
0.969,0.834
0.209,0.775
0.977,0.807
0.207,0.752
0.913,0.870
0.881,0.640
0.778,0.635
0.204,0.825
0.432,0.996
1.009,0.833
0.769,0.616
0.469,0.969
0.454,1.015
0.758,0.684
0.476,1.032
0.774,0.662
0.952,0.802
0.233,0.812
0.704,0.750
0.725,0.677
0.762,0.646
0.503,0.925
0.978,0.832
0.374,0.951
0.383,0.989
0.363,0.994
0.411,1.016
0.761,0.614
0.229,0.762
0.706,0.670
0.459,1.027
0.965,0.740
0.674,0.710
0.455,0.991
0.784,0.600
0.260,0.771
0.730,0.633
0.739,0.599
0.667,0.599
0.476,0.981
0.705,0.665
0.757,0.613
0.463,0.938
0.794,0.623
0.760,0.692
0.882,0.828
0.782,0.615
0.814,0.637
0.222,0.826
0.799,0.592
0.742,0.652
0.813,0.661
0.760,0.623
0.286,0.785
0.729,0.630
0.466,1.030
0.860,0.652
0.500,0.985
0.710,0.629
0.826,0.567
0.924,0.885
0.438,0.989
0.215,0.849
0.701,0.659
0.736,0.660
0.709,0.679
0.222,0.748
0.957,0.829
0.766,0.628
0.697,0.572
0.952,0.895
0.496,0.948
0.441,1.018
1.010,0.840
0.977,0.733
0.742,0.635
0.454,0.951
0.421,0.907
0.572,1.042
0.206,0.789
0.709,0.643
0.218,0.739
0.763,0.668
0.252,0.779
0.743,0.655
0.701,0.645
0.226,0.732
0.452,0.975
0.935,0.730
0.666,0.594
0.182,0.734
0.994,0.887
0.743,0.583
0.219,0.700
0.956,0.847
0.762,0.606
0.416,0.930
0.770,0.688
0.721,0.613
0.293,0.771
0.758,0.625
0.454,1.027
0.763,0.643
0.783,0.558
0.191,0.840
0.435,0.990
0.208,0.788
0.751,0.587
0.757,0.570
0.220,0.765
1.023,0.829
0.698,0.651
0.220,0.803
0.626,0.707
0.701,0.567
0.270,0.816
0.954,0.893
0.195,0.770
0.465,0.931
0.693,0.601
0.497,0.932
0.759,0.614
0.709,0.634
0.769,0.649
0.945,0.843
0.774,0.672
1.009,0.787
0.818,0.651
0.262,0.712
0.746,0.656
0.766,0.622
0.238,0.814
0.654,0.642
0.512,0.964
0.975,0.843
0.816,0.577
0.939,0.803
0.420,1.033
0.735,0.596
0.765,0.674
0.814,0.535
0.208,0.715
0.291,0.717
0.262,0.745
0.459,0.990
0.456,0.966
0.299,0.762
0.469,1.012
0.722,0.654
0.884,0.815
0.446,0.918
0.253,0.755
0.220,0.800
0.757,0.542
0.788,0.605
0.231,0.764
0.788,0.665
0.727,0.596
0.970,0.859
0.917,0.824
0.512,0.875
0.701,0.607
0.979,0.806
0.234,0.781
0.721,0.613
0.736,0.593
0.470,0.921
0.225,0.780
0.432,0.974
0.786,0.618
0.934,0.820
0.244,0.797
0.663,0.571
0.802,0.684
0.469,1.054
0.952,0.860
0.980,0.842
0.971,0.723
0.739,0.626
0.436,0.963
0.771,0.583
0.422,1.008
0.935,0.848
0.204,0.744
0.720,0.662
0.242,0.722
1.053,0.883
0.697,0.603
0.715,0.657
0.742,0.549
0.260,0.720
0.664,0.715
0.938,0.831
0.163,0.754
0.843,0.605
0.441,0.991
0.797,0.661
0.398,0.987
0.731,0.589
0.468,0.966
0.465,0.993
0.458,0.972
0.242,0.760
0.299,0.794
0.164,0.783
0.273,0.778
0.200,0.833
0.780,0.563
0.471,0.970
0.774,0.637
0.847,0.627
0.798,0.669
0.753,0.630
0.943,0.766
0.466,1.003
0.801,0.607
0.755,0.589
0.804,0.616
0.701,0.610
0.829,0.700
0.504,0.916
0.740,0.642
0.732,0.651
0.241,0.775
0.729,0.607
0.723,0.646
0.481,0.967
0.206,0.775
0.461,0.941
0.963,0.787
0.723,0.616
0.993,0.860
1.011,0.834
1.049,0.841
0.476,0.959
0.411,0.983
0.780,0.596
0.741,0.638
0.462,1.012
0.953,0.754
1.011,0.815
0.755,0.611
0.767,0.701
0.263,0.812
0.438,0.964
0.434,1.006
0.739,0.629
0.719,0.642
0.436,1.013
0.730,0.627
0.731,0.599
0.751,0.667
0.282,0.803
0.450,0.902
0.684,0.684
1.022,0.892
0.806,0.644
0.427,0.979
0.899,0.896
0.515,0.958
0.242,0.770
0.217,0.799
0.747,0.666
0.942,0.817
0.958,0.836
0.218,0.747
0.474,0.983
0.783,0.621
0.726,0.716
0.774,0.652
0.378,0.988
0.775,0.558
0.948,0.843
0.837,0.556
0.668,0.706
0.237,0.840
0.446,0.961
0.737,0.718
0.464,0.977
0.242,0.747
0.381,1.008
0.228,0.813
0.726,0.634
0.305,0.790
0.424,0.957
0.249,0.818
0.719,0.636
0.749,0.600
0.204,0.805
0.294,0.825
0.412,0.954
0.801,0.594
0.432,0.999
0.890,0.810
0.478,1.029
0.764,0.581
1.068,0.844
0.709,0.638
0.481,1.048
0.937,0.840
1.014,0.859
0.202,0.776
0.767,0.568
0.495,0.983
0.740,0.631
0.794,0.570
0.721,0.681
0.211,0.787
0.564,1.011
1.044,0.723
0.277,0.789
0.340,0.819
0.970,0.863
0.735,0.657
0.734,0.565
0.244,0.819
0.429,0.958
0.767,0.564
0.213,0.844
0.437,1.000
0.430,0.984
0.224,0.773
0.782,0.684
0.838,0.640
0.458,1.004
0.746,0.616
0.387,0.956
0.237,0.755
1.026,0.763
0.758,0.675
0.269,0.747
0.526,0.985
0.961,0.846
0.255,0.754
0.444,0.945
0.703,0.670
0.973,0.753
0.969,0.825
0.672,0.721
0.478,0.952
0.824,0.638
0.744,0.637
0.826,0.600
0.857,0.538
0.501,1.003
0.958,0.782
0.223,0.706
0.851,0.852
0.965,0.828
0.750,0.607
0.741,0.652
0.247,0.776
0.999,0.800
0.229,0.734
0.992,0.817
0.287,0.794
0.824,0.587
0.742,0.686
0.767,0.626
0.752,0.601
0.729,0.637
1.003,0.843
0.695,0.600
0.973,0.819
0.834,0.621
0.425,0.988
0.968,0.811
0.780,0.622
0.924,0.845
0.918,0.845
0.455,0.939
1.012,0.836
1.026,0.881
0.243,0.789
0.735,0.624
0.429,1.017
0.691,0.733
0.722,0.621
0.765,0.557
0.780,0.686
0.288,0.830
0.402,1.024
0.950,0.848
0.334,0.823
0.233,0.792
0.803,0.560
0.786,0.716
0.450,0.971
0.720,0.616
0.781,0.594
0.719,0.637
0.763,0.599
0.662,0.697
0.953,0.840
0.244,0.732
0.178,0.769
0.800,0.580
0.751,0.637
0.267,0.728
0.698,0.594
0.679,0.656
0.441,0.901
0.941,0.799
0.287,0.765
0.232,0.753
0.771,0.514
0.804,0.678
0.769,0.643
0.753,0.565
0.234,0.723
0.227,0.742
0.399,0.945
0.956,0.744
0.444,0.980
0.616,0.622
0.900,0.798
0.734,0.630
0.761,0.602
0.252,0.750
0.531,0.961
0.213,0.814
0.327,0.739
0.429,1.046
0.728,0.599
0.483,1.009
0.681,0.626
0.845,0.604
0.226,0.807
0.796,0.667
0.741,0.647
0.767,0.650
0.778,0.650
0.853,0.656
0.748,0.556
0.753,0.690
0.693,0.639
0.802,0.743
0.938,0.831
0.731,0.649
0.903,0.815
0.236,0.768
0.898,0.830
0.895,0.812
0.713,0.584
0.768,0.624
0.711,0.583
0.758,0.569
0.789,0.669
0.421,0.930
0.444,0.992
0.501,0.959
0.418,0.988
0.846,0.570
0.215,0.755
0.739,0.663
0.493,0.983
0.790,0.640
0.244,0.740
1.001,0.891
0.264,0.805
0.950,0.817
0.986,0.915
0.277,0.762
0.743,0.645
0.232,0.719
0.704,0.608
1.047,0.810
0.696,0.668
0.282,0.769
0.732,0.663
0.297,0.754
0.460,0.967
0.750,0.636
0.900,0.832
0.507,0.929
0.196,0.747
0.211,0.836
0.817,0.554
0.970,0.794
0.790,0.754
0.958,0.825
0.709,0.658
0.455,0.963
0.724,0.607
0.429,0.920
0.256,0.709
0.748,0.702
0.494,0.974
0.700,0.604
0.954,0.812
0.673,0.616
0.197,0.832
0.299,0.810
0.274,0.745
0.382,0.966
0.236,0.782
0.716,0.584
0.819,0.615
0.775,0.531
0.251,0.757
0.663,0.693
0.809,0.575
0.705,0.660
0.726,0.643
0.248,0.750
0.926,0.821
0.260,0.750
0.227,0.753
0.951,0.815
0.461,1.000
0.215,0.770
0.260,0.700
0.990,0.820
0.861,0.569
0.731,0.678
1.010,0.795
0.737,0.632
0.952,0.822
0.959,0.846
0.767,0.596
0.781,0.626
0.721,0.634
0.454,0.987
0.996,0.834
0.442,1.017
0.674,0.671
0.936,0.876
0.747,0.628
0.933,0.783
0.541,0.936
0.999,0.861
0.767,0.657
0.959,0.810
0.941,0.789
0.962,0.832
0.757,0.597
0.503,0.968
1.000,0.863
0.435,0.947
0.214,0.827
0.993,0.840
0.675,0.649
0.694,0.649
0.829,0.630
0.733,0.635
0.221,0.759
1.014,0.735
0.441,0.999
0.448,0.922
0.789,0.586
0.789,0.634
0.765,0.649
0.749,0.584
0.765,0.631
0.473,0.949
1.078,0.807
0.430,0.971
0.945,0.799
0.827,0.642
0.509,0.929
0.823,0.588
0.747,0.592
0.507,0.964
0.689,0.683
0.990,0.782
0.834,0.588
0.938,0.820
0.753,0.551
0.465,0.928
0.218,0.694
0.454,0.943
0.445,1.034
0.275,0.727
0.307,0.751
0.700,0.646
0.265,0.788
0.727,0.652
0.501,0.986
0.736,0.663
0.699,0.660
0.976,0.864
0.706,0.653
0.841,0.576
0.673,0.623
0.193,0.785
0.258,0.822
0.496,1.029
0.226,0.734
0.984,0.766
0.722,0.680
0.694,0.615
0.777,0.571
0.965,0.890
0.470,0.919
0.680,0.657
0.434,0.987
0.294,0.764
0.971,0.812
0.738,0.652
0.295,0.830
0.434,0.951
0.812,0.620
0.770,0.657
1.032,0.856
0.299,0.728
0.421,0.977
0.745,0.689
0.662,0.644
0.443,1.015
0.185,0.762
0.702,0.583
0.662,0.611
0.761,0.679
0.250,0.833
0.202,0.784
0.975,0.784
0.776,0.583
0.490,0.969
0.826,0.622
0.776,0.609
0.422,0.973
0.754,0.636
0.382,0.969
0.948,0.812
0.276,0.808
0.831,0.616
0.433,0.929
0.738,0.669
0.217,0.811
0.721,0.631
0.655,0.655
0.682,0.612
0.254,0.737
0.767,0.587
0.391,1.034
0.944,0.784
0.976,0.826
0.172,0.810
0.281,0.785
0.751,0.649
0.501,0.970
0.729,0.636
0.752,0.598
0.765,0.691
0.842,0.545
0.677,0.672
0.735,0.718
0.707,0.595
0.293,0.784
0.979,0.739
0.885,0.808
1.031,0.838
0.697,0.609
0.680,0.649
0.954,0.797
0.965,0.870
0.930,0.819
0.473,0.934
0.428,0.986
0.397,0.995
0.663,0.663
0.754,0.664
0.820,0.541
0.733,0.688
0.154,0.713
0.724,0.685
0.955,0.858
0.238,0.749
0.253,0.772
0.205,0.794
0.203,0.810
0.420,0.930
0.423,1.004
0.803,0.596
0.673,0.690
0.998,0.819
0.232,0.772
0.988,0.835
0.737,0.659
0.185,0.749
0.226,0.766
0.886,0.869
0.789,0.619
0.728,0.657
0.917,0.797
0.232,0.819
0.250,0.786
0.219,0.771
0.284,0.801
0.734,0.596
0.513,1.011
1.028,0.821
0.290,0.783
0.482,0.927
0.453,0.926
0.503,0.891
0.776,0.664
0.762,0.644
0.756,0.637
0.201,0.751
0.180,0.781
0.689,0.688
0.975,0.859
0.504,0.977
0.475,0.919
0.950,0.803
0.949,0.834
0.234,0.893
0.461,0.924
0.919,0.813
0.932,0.810
0.222,0.807
0.296,0.753
0.220,0.773
0.665,0.620
0.199,0.738
0.160,0.772
0.186,0.834
0.798,0.630
0.717,0.619
0.249,0.779
0.742,0.671
0.239,0.769
0.683,0.663
0.246,0.851
0.740,0.616
0.961,0.777
0.493,0.929
1.027,0.827
0.800,0.623
0.739,0.659
0.463,0.883
0.991,0.789
0.240,0.803
0.224,0.768
0.472,0.992
0.777,0.580
0.826,0.596
0.775,0.580
0.815,0.574
0.471,0.970
0.712,0.637
0.793,0.591
1.059,0.834
0.728,0.557
0.836,0.641
0.764,0.666
0.236,0.760
0.749,0.688
0.222,0.787
0.977,0.860
0.226,0.711
0.366,0.720
0.657,0.632
0.464,0.956
0.255,0.676
0.301,0.817
0.948,0.833
0.935,0.824
0.715,0.633
0.725,0.676
0.997,0.922
0.425,0.981
0.252,0.716
0.245,0.775
0.391,0.898
0.700,0.696
0.277,0.746
0.396,0.988
0.728,0.639
0.876,0.848
0.243,0.759
0.189,0.770
0.814,0.530
0.439,0.900
1.056,0.782
0.500,0.972
0.161,0.800
0.733,0.648
0.253,0.769
1.000,0.878
0.955,0.877
0.943,0.795
1.022,0.785
0.287,0.775
0.778,0.544
0.461,1.018
0.377,0.890
0.770,0.508
0.494,0.939
0.452,1.017
0.776,0.620
1.007,0.760
0.179,0.814
0.974,0.733
0.715,0.643
0.961,0.818
0.422,1.001
0.973,0.915
0.480,0.949
0.980,0.802
1.022,0.885
0.769,0.677
1.007,0.829
0.948,0.783
0.720,0.597
0.763,0.557
0.289,0.869
0.484,1.037
0.201,0.781
0.770,0.572
0.519,0.950
0.887,0.811
0.763,0.617
0.457,0.966
0.506,1.043
0.760,0.603
0.427,0.954
0.204,0.753
0.434,0.962
0.748,0.647
0.736,0.614
0.380,0.859
0.821,0.563
1.004,0.819
0.446,0.995
0.393,0.975
0.705,0.603
0.787,0.614
0.398,0.871
0.763,0.574
0.717,0.615
0.734,0.661
0.260,0.707
1.001,0.906
0.726,0.641
0.441,0.959
0.427,0.951
0.217,0.788
0.701,0.600
0.800,0.743
0.682,0.597
0.274,0.730
0.665,0.642
0.442,1.001
0.982,0.837
0.995,0.842
0.704,0.588
0.992,0.841
0.480,0.982
0.735,0.660
0.240,0.813
0.696,0.738
0.431,1.055
0.482,1.062
0.938,0.806
0.745,0.697
0.227,0.737
0.815,0.608
0.987,0.821
0.223,0.751
0.944,0.866
0.735,0.662
0.902,0.523
0.771,0.617
0.709,0.649
0.810,0.603
0.714,0.668
0.747,0.598
0.685,0.675
0.825,0.597
1.017,0.854
0.963,0.856
0.422,0.948
0.931,0.832
0.239,0.763
0.927,0.905
1.004,0.823
0.767,0.577
1.000,0.883
0.454,0.994
0.761,0.612
0.778,0.630
0.974,0.901
0.307,0.771
0.772,0.663
0.749,0.598
0.756,0.561
0.706,0.650
0.479,0.975
0.780,0.710
0.709,0.667
0.442,0.933
0.785,0.685
0.993,0.851
0.969,0.815
0.750,0.522
0.999,0.746
0.279,0.772
0.722,0.655
0.758,0.633
0.721,0.658
0.944,0.860
0.433,0.961
0.737,0.640
1.004,0.881
0.712,0.605
1.051,0.921
1.027,0.811
0.678,0.611
0.834,0.517
1.038,0.795
1.034,0.861
0.758,0.685
0.283,0.772
0.517,1.022
0.685,0.664
0.246,0.804
0.776,0.563
0.921,0.897
0.477,0.911
0.176,0.763
0.696,0.673
0.298,0.783
0.430,1.030
0.184,0.824
0.449,0.923
1.011,0.859
0.457,0.960
0.460,0.991
0.451,0.971
0.772,0.670
0.926,0.792
0.447,0.956
0.400,0.952
0.762,0.638
0.201,0.796
0.764,0.729
0.413,1.040
0.631,0.736
0.766,0.586
0.713,0.667
0.239,0.724
0.769,0.645
0.706,0.692
0.688,0.640
0.409,1.029
0.730,0.621
0.451,0.943
0.226,0.731
0.463,0.996
0.484,1.002
0.936,0.836
0.756,0.676
0.817,0.671
0.884,0.809
0.750,0.506
0.740,0.717
0.850,0.623
0.462,0.915
0.998,0.766
0.757,0.624
0.241,0.685
0.294,0.728
0.717,0.724
0.911,0.811
0.777,0.624
0.807,0.664
0.247,0.810
0.912,0.838
0.919,0.904
0.263,0.747
0.974,0.838
0.783,0.605
0.728,0.590
0.198,0.739
0.443,0.937
0.699,0.598
0.321,0.815
0.739,0.702
1.003,0.831
0.786,0.622
0.763,0.631
0.782,0.589
0.864,0.604
0.270,0.811
0.482,0.910
0.467,1.013
0.785,0.606
0.526,0.935
0.338,0.780
0.224,0.827
0.677,0.650
0.958,0.787
0.747,0.606
0.419,0.965
0.778,0.601
0.810,0.582
0.958,0.882
0.974,0.872
0.771,0.626
0.442,0.964
0.829,0.606
0.829,0.621
0.441,0.930
0.314,0.679
0.414,0.970
0.750,0.612
0.394,0.952
0.712,0.724
0.154,0.853
0.926,0.899
0.784,0.596
0.424,0.934
0.995,0.769
0.450,1.023
0.252,0.721
0.752,0.682
0.287,0.724
0.826,0.618
0.765,0.575
0.654,0.517
0.720,0.579
0.445,1.040
0.511,0.953
0.773,0.585
0.762,0.663
0.412,1.032
1.016,0.883
0.666,0.632
0.783,0.681
0.883,0.774
0.994,0.882
0.993,0.771
0.982,0.864
0.855,0.679
0.287,0.815
0.428,1.013
0.977,0.805
0.203,0.745
0.163,0.810
0.250,0.776
0.259,0.757
0.742,0.587
0.848,0.626
0.950,0.772
0.789,0.519
0.962,0.839
0.955,0.806
0.263,0.779
0.950,0.872
0.280,0.748
0.469,0.874
0.802,0.618
0.743,0.671
0.482,1.048
0.443,0.986
0.215,0.793
0.465,0.961
0.129,0.784
0.773,0.691
0.823,0.647
0.737,0.630
0.324,0.824
0.754,0.618
0.942,0.820
0.470,0.989
0.952,0.785
0.754,0.615
0.776,0.605
0.760,0.679
0.259,0.904
0.694,0.672
0.377,0.979
0.935,0.879
0.452,0.888
0.718,0.640
0.941,0.856
0.224,0.808
0.702,0.684
0.179,0.771
0.989,0.790
0.716,0.656
0.952,0.813
0.668,0.671
0.394,1.019
0.803,0.602
0.974,0.820
0.789,0.593
0.482,0.943
0.966,0.755
0.421,0.915
0.493,1.018
0.830,0.613
0.431,1.027
0.787,0.670
0.421,0.931
0.809,0.590
0.684,0.661
0.414,1.001
0.724,0.609
1.023,0.750
0.695,0.649
1.021,0.839
0.247,0.808
0.766,0.620
0.446,0.956
0.786,0.658
0.439,1.023
0.808,0.557
0.736,0.597
0.711,0.628
0.742,0.663
1.023,0.812
0.850,0.606
0.753,0.651
0.799,0.592
0.922,0.848
0.689,0.611
0.800,0.564
0.840,0.689
0.479,1.055
0.754,0.597
0.209,0.755
0.462,0.972
0.782,0.600
0.960,0.871
0.676,0.654
0.727,0.622
0.449,0.997
0.958,0.847
0.739,0.610
0.242,0.811
0.983,0.837
0.466,0.973
0.789,0.622
0.763,0.691
0.529,1.010
0.933,0.793
0.450,1.028
0.496,0.918
0.933,0.844
0.242,0.777
0.420,0.950
1.006,0.772
0.717,0.683
0.691,0.659
0.746,0.599
0.206,0.788
0.693,0.595
0.876,0.673
0.485,0.956
0.479,0.954
0.691,0.637
0.163,0.799
0.443,0.954
0.242,0.758
0.947,0.794
0.405,0.969
0.928,0.907
0.788,0.558
0.801,0.681
0.218,0.826
0.973,0.770
0.425,0.985
0.947,0.825
0.781,0.609
0.491,1.021
0.387,0.965
0.488,1.061
0.791,0.652
0.718,0.639
0.448,1.007
1.029,0.829
0.707,0.620
0.659,0.702
0.177,0.725
1.003,0.832
0.933,0.750
0.829,0.704
0.464,1.064
0.942,0.783
0.710,0.659
0.734,0.500
0.792,0.575
0.789,0.609
0.788,0.570
0.946,0.788
0.761,0.662
0.674,0.700
0.670,0.636
0.405,0.968
0.493,0.976
0.390,0.994
0.288,0.766
0.908,0.846
0.957,0.847
0.428,1.049
0.778,0.577
0.731,0.573
0.954,0.795
0.163,0.779
0.244,0.784
0.986,0.840
0.246,0.709
0.766,0.546
0.205,0.810
0.676,0.661
0.421,0.999
0.258,0.731
0.830,0.555
0.788,0.542
0.932,0.793
0.437,0.995
0.188,0.755
0.797,0.621
0.785,0.665
0.272,0.771
0.775,0.650
0.786,0.567
0.439,1.017
0.455,0.945
0.224,0.707
0.636,0.644
0.760,0.565
0.438,0.988
0.474,1.021
0.763,0.599
0.467,0.991
0.488,0.914
0.738,0.662
0.743,0.680
1.022,0.806
0.786,0.584
0.662,0.630
0.980,0.868
0.421,0.971
0.951,0.775
0.497,0.938
0.308,0.792
0.465,1.022
0.295,0.786
0.744,0.650
0.740,0.657
0.846,0.577
0.477,0.949
0.701,0.628
1.026,0.824
0.676,0.622
0.913,0.820
0.721,0.624
0.739,0.671
0.870,0.613
0.938,0.805
0.764,0.601
1.036,0.897
0.774,0.597
0.760,0.625
0.924,0.873
0.427,1.038
0.438,0.862
0.232,0.787
0.233,0.778
0.990,0.826
0.974,0.871
0.543,0.966
0.796,0.650
1.037,0.831
0.278,0.693
0.821,0.634
0.966,0.887
0.753,0.609
0.210,0.717
0.715,0.647
0.262,0.803
0.254,0.788
0.656,0.602
0.213,0.805
0.299,0.772
0.474,1.027
0.699,0.590
0.783,0.517
0.241,0.679
0.239,0.768
0.991,0.874
0.651,0.605
0.973,0.872
0.767,0.614
0.235,0.827
0.830,0.594
0.243,0.826
0.717,0.618
0.746,0.610
0.780,0.626
0.964,0.902
0.463,0.990
0.398,0.973
0.497,0.993
0.754,0.597
0.486,0.984
0.402,1.007
0.151,0.853
0.671,0.696
0.683,0.664
0.768,0.616
0.975,0.871
0.927,0.800
0.282,0.780
0.714,0.639
0.442,0.945
0.499,0.945
0.768,0.664
0.806,0.618
1.001,0.836
1.006,0.844
0.952,0.802
0.423,0.953
0.734,0.658
0.506,0.949
0.424,0.917
0.431,0.983
0.257,0.769
0.781,0.621
0.420,0.998
0.807,0.604
0.661,0.619
0.952,0.819
0.774,0.647
0.199,0.799
0.438,0.926
0.236,0.812
0.174,0.773
0.481,0.913
0.944,0.827
1.006,0.847
0.991,0.821
0.208,0.753
0.757,0.644
0.495,0.993
0.438,0.989
0.718,0.653
0.792,0.643
0.733,0.610
0.803,0.650
0.231,0.836
0.828,0.567
0.821,0.561
0.239,0.774
0.919,0.848
0.937,0.775
0.784,0.657
0.806,0.675
0.276,0.737
0.453,1.021
0.488,0.943
0.756,0.595
0.927,0.823
0.279,0.776
0.628,0.701
0.777,0.632
0.743,0.682
0.772,0.631
0.181,0.774
0.678,0.552
0.516,0.964
0.523,1.001
0.966,0.822
0.762,0.633
0.949,0.819
1.000,0.919
0.887,0.647
0.724,0.608
0.316,0.853
0.626,0.653
0.697,0.601
0.857,0.631
0.455,1.009
0.217,0.785
0.427,0.926
0.783,0.558
0.668,0.633
0.442,0.944
0.722,0.690
0.220,0.870
0.928,0.751
0.428,0.955
0.460,0.947
0.773,0.602
0.284,0.761
0.769,0.654
0.804,0.540
0.402,0.952
0.748,0.701
0.958,0.841
0.797,0.500
0.805,0.602
0.758,0.639
0.408,0.950
0.985,0.872
0.938,0.791
0.416,0.936
0.956,0.840
